num__AGE,num__PTEDUCAT,num__CDGLOBAL,num__CDRSB,num__MMSCORE,cat__PTGENDER_Female,cat__PTGENDER_Male,cat__PTETHCAT_Hispanic or Latino,cat__PTETHCAT_Not Hispanic or Latino,cat__PTETHCAT_Unknown,cat__PTRACCAT_American Indian or Alaskan Native,cat__PTRACCAT_Asian,cat__PTRACCAT_Black or African American,cat__PTRACCAT_More than one race,cat__PTRACCAT_Native Hawaiian or Other Pacific Islander,cat__PTRACCAT_Unknown,cat__PTRACCAT_White,cat__APOE_ε2/ε3,cat__APOE_ε2/ε4,cat__APOE_ε3/ε3,cat__APOE_ε3/ε4,cat__APOE_ε4/ε4
-0.0029151057879559074,-0.006324349017261823,0.0025499225657165774,-0.15956207736011507,0.037303987144141966,0.0006918818969996088,-0.0002453821661323165,0.00041888143518466355,-5.696127614080977e-05,-8.440761300684284e-05,0.0,0.0007634824789076554,2.7040749254736866e-05,0.00033120772709407394,0.0,0.00011083710532415185,0.003942441743565212,0.008892054453762054,-0.001335514498277987,0.026560200094365893,0.0391809932453757,-0.0052967374853146645
-0.06069786659034172,-0.03423584357035032,0.0012319136873895477,-0.07183947142805504,-0.10901054459781134,0.005669094553565278,0.010137611406602482,0.0007888955439771181,0.0005125190650684253,-7.78254331813292e-05,0.0,0.0004267533972640415,0.00029208764232095886,0.00025708813834171134,0.0,6.112796881538732e-05,0.003802652285054155,0.00733155863191642,-0.0014961047450753493,-0.021272748275113974,-0.02096391601926762,-0.013457746792941644
-0.13681274568255905,-0.029314614410963807,0.0010680551456551555,-0.08588381539883222,-0.10663109803476124,0.0009299954739877021,0.0027814173146361496,-0.00015861253253804538,1.7892121914857486e-05,-9.14739333237903e-05,0.0,0.0003883867284995979,0.00020635194783914307,0.0002242885504019981,0.0,5.535570512751237e-05,0.0035751235849551793,0.0061175353409019615,-0.0019390076989513993,-0.03889839125892924,-0.02375190817414447,-0.014213906237604455
-0.020777436694180116,-0.027840208547764648,0.0014130564920175955,-0.1456573053508251,-0.12335080906719338,-0.01798779736793346,-0.015995027181208956,-0.00013075703684595333,-0.0005498559404515477,-7.347236347355791e-05,0.0,0.0004789355920261757,-0.00036539218437344303,0.00026392373481913463,0.0,6.392093991412808e-05,0.0019769101884034627,0.008270440620325021,-0.004266294768107854,0.024242678620166144,-0.025842490595108316,0.03213513116605275
0.025164654475105883,-0.07222736843766028,0.001283210811927588,0.04148876596801784,0.05151615480129872,-0.022757489360956375,-0.03421760606275907,-0.00021549829328656452,-0.0001988222557109931,-0.00032823585963606867,0.0,0.0004186477836663579,0.0014493413135136495,0.0002719612460277456,0.0,0.00010352202466889155,0.006868176551299405,0.009133238955878115,-0.00019772393113230873,-0.049404469826023596,-0.041612872932456774,-0.008579385546965879
0.029914460891816978,-0.016613221067535433,0.0015470519772345678,-0.10407245661782477,-0.04350215864519102,-0.030046594552048465,-0.024784729938092,-0.0005589636272017784,-0.001409276901165477,-8.754685575586528e-05,0.0,-0.0003921825666562505,-0.02385601079210563,0.0003326095479871613,0.0,7.472092986116222e-05,-0.06824087082231979,0.0064309440484396655,-0.00057426483206514,0.020708527669068947,0.02977998635066934,-0.011895623735188635
0.0014452667482407339,0.03405272753528883,0.0017219543721561468,-0.09490663934914695,-0.08529051409279934,-0.001316876095041683,-0.001218585885203656,2.6279784362100014e-05,-0.0005408515867593543,-5.9741581190086986e-05,0.0,0.0005881382667676154,-7.193133837321736e-05,0.00036473183858133504,0.0,7.497964297302321e-05,0.00403851293901037,0.009224026175060539,-0.001793472373396649,0.03544109910328091,0.04224810168183363,-0.007636781887102698
-0.06007390142054673,-0.009740180856591247,0.0016526830010286165,-0.10065936762771655,0.03340388774577518,-0.0027181905711076417,-0.0012925580730570102,0.0010472898403780947,0.0005914001842345428,-8.250635850786176e-05,0.0,0.0006989227009349922,0.0017937497080924498,0.00026341072916903993,0.0,0.00012932554817342268,0.008191012230449627,0.007666012670117104,-0.000379115351330941,-0.03956283685412607,-0.030461131235429092,-0.020346930539567196
-0.14262222605862485,-0.04151182992638774,0.0016949804683751904,-0.08647828167088557,0.09832496542758377,0.008035729921233897,0.00972071790200935,0.001033209023288542,0.0003751226915658172,-9.089507447321366e-05,0.0,0.0008420722179101962,0.0015787267070184357,0.0003106737844822482,0.0,0.00012715635413331503,0.008438790113901544,0.007153144582253007,-0.00031120550563560267,0.004103724144937684,-0.013367619986106045,-0.006739250581716528
-0.11747551648576143,-0.017813637829637203,0.0010401121574936444,-0.12120229284047632,-0.15938162283675295,0.004317280523727074,0.005204729010205569,-0.00011758157081453626,-0.0005606297042419087,-7.235498690128111e-05,0.0,0.000262332891873156,0.00039978634084671924,0.00028795575197805703,0.0,5.650295350409535e-05,0.0039508308837865784,0.0067456756511451756,-0.0015982472233801023,0.003449142793710086,0.012097017523146597,-0.008560828382674988
-0.05367594363103333,-0.020293872742544957,0.0010651655413899917,-0.07285120396514788,-0.15312869308539273,-0.024308580491132648,-0.03281619257257296,0.0006239648545247423,4.290944795344198e-05,-8.027172130138184e-05,0.0,0.00048760490960112206,0.001233920115086434,0.00019058188607763395,0.0,6.125438421968702e-05,0.005371638715338259,0.006233216237901457,-0.0010589411878353559,-0.02873453545460358,-0.019631909013032904,-0.02027403625091637
-0.08312844885866734,-0.02774677261327765,0.0014190164160651447,-0.1102549691665949,0.030239720706825953,0.004036133560090106,-0.000505163441544573,-0.00025354969293685947,-0.0010529328274643415,-8.180060555464488e-05,0.0,-0.02316816288961769,-0.0018022522024527424,0.0006129982601503366,0.0,8.95317133161379e-05,-0.08558028147882861,0.006662791068409399,-0.0007176012688221973,0.01801286673071647,0.023998820798426662,-0.006507576320468962
-0.020322289493359444,-0.0348655332922724,0.0015752427372319013,0.06311833042147043,0.007975472682121027,-0.007547170779909762,-0.006141232830269456,0.0007688610709561696,0.00033037530565778434,-5.696753434722894e-05,0.0,0.0005359647243450313,0.001158727810525651,0.00032203799465889047,0.0,0.00012139054228696037,0.005908876354065892,0.009881218534774885,-0.0006204592632686074,-0.038925379926835514,-0.038678648974791126,-0.006159470361317489
0.0476223946857972,-0.01346050445242004,0.0021946871991753284,-0.10227322058865036,0.12810432943858316,0.0017036023065341841,0.0011635512826798605,0.00116205058409422,0.00043359588655110136,-8.1614534193271e-05,0.0,0.0010466382581473198,0.0017862651776614834,0.00026614114217018053,0.0,0.00016826838630524036,0.009185877437864687,0.00845230463151047,0.00021798334842999383,-0.023504926884424036,-0.015744715536291913,-0.01450543657765913
0.004746553620741099,-0.08611882396766905,0.00125138365460621,0.037209440600540704,0.07018627156357839,-0.01870332811610097,-0.03496978317935071,-0.0002665647061344323,-0.001657097724458995,-0.00012057999233074568,0.0,0.0005605638472882244,0.002018137128599054,0.000272159663611355,0.0,0.00011275511645385536,0.0076856338121724195,0.008540567335642348,-4.7392064988191216e-05,-0.050880615760686046,-0.04133379470285937,-0.009312104893602784
-0.019347946007637364,-0.017526442793821987,0.0018843681753279945,0.07300046005300108,0.05191879109549312,-0.003944534475615743,-0.0033423941825834655,0.0006703026806371313,-0.0008509101358862977,-5.75379962268779e-05,0.0,0.0008606353796943681,0.002653665116755526,0.00038470051193022176,0.0,0.00012776926786884943,0.00908907356589916,0.010315157321443683,-0.0002102057204657732,0.008659753414884112,0.020276095291125385,-0.003540035647521292
0.031978062239312266,0.012310665876458597,0.0025955642815366445,-0.052746926790381496,0.11877252407185722,0.004699516068493283,0.0035088547187209235,0.002121703819767628,0.0016318248406406934,-5.950911700841125e-05,0.0,0.0012407869283575096,0.0014642443366286871,0.00034179802139103655,0.0,0.0001951390406674603,0.008918699962460091,0.009552339554173346,-0.00022787548483160173,-0.019547283162126478,-0.018465428687552684,-0.0062163444159898515
-0.025549077174849475,-0.030193829587975222,0.0010196635908926036,-0.08644865793252533,-0.07510826488023313,0.0027463240423807973,0.0006294874475925428,7.909908624678236e-05,-0.000320204800071314,-7.433023168062088e-05,0.0,0.00029447487208786864,0.00014416252102818415,0.00021589837762965873,0.0,5.624611655697117e-05,0.003510736943935491,-0.19238327340603859,-0.003010135340523712,0.009913384936965208,-0.02219485108999656,-0.015330174941886859
-0.009275619898949527,-0.049679468751667635,0.0014089101595406348,-0.06494755425672354,-0.136696127498788,0.008647219886535093,0.007760150942942228,0.00046473792839373017,0.0003101234937289219,-5.795803675685426e-05,0.0,0.0005378326070608192,-0.00027863282639467465,0.0002565091294454259,0.0,7.754352001243173e-05,0.003365552630403023,0.00730602408631234,-0.0017585564174386966,-0.027433379968829025,-0.024745899858773592,-0.00737740114452725
-0.04428805113099492,-0.009971586094734362,0.0013838698231755041,-0.1445434732804366,-0.1117699360138969,0.0051433321997934765,0.00753249092221792,0.00030152715878721667,0.00021614497032229672,-6.985163633922474e-05,0.0,0.0005190779373850489,-0.0010903873806288639,0.00024192391038801146,0.0,6.526824677698043e-05,0.0015554505781466346,0.006636291593477397,-0.002405065797258397,-0.04375576555189314,-0.024435762342206662,-0.01110165519187143
-0.027266686524009355,-0.025507433106682468,0.0011528585376115697,-0.08839957940839448,-0.18215680463686823,-0.018469964631836925,-0.022640285257273515,0.0007636798633117353,0.0002547832512627608,-6.153591390438411e-05,0.0,0.0004339252563243927,0.0012871228759837523,0.00018494670214104739,0.0,7.172352878723101e-05,0.00538911484561405,0.006076338972798341,-0.0012088112839144845,-0.027960273959653358,-0.019160097786321634,-0.01980677886354511
-0.15406569734400147,-0.037180684650329136,0.001019090063790876,-0.06417684987048025,-0.11870657015447394,0.005240725502079661,0.007194117612529942,-0.00033747977915822905,-6.3228588343949e-05,-8.710274895961201e-05,0.0,0.0004120582715373878,0.0002754971454038371,0.0002306898889680387,0.0,5.448925908150265e-05,0.003762087249858523,0.005952969057777386,-0.001627566902104942,-0.016469114346966122,-0.022090160526645346,-0.008758809384047366
0.025478078234685207,0.0006329083167332104,0.001495651723877962,-0.12396682495930232,-0.08783907738012324,-0.0004080106918962277,0.0017114457749486881,0.00015343551098098964,-2.142273623866349e-06,-8.481186050887494e-05,0.0,0.0006519555363813989,-0.0014279413986332421,0.0002636863946468232,0.0,6.0092683877802485e-05,-0.00036987674763172524,0.00710334471443048,-0.0014744896294307261,-0.0551290310706508,-0.04008941095891793,-0.010330676548640963
